"Churn","MonthlyCharge","Tenure","z_MonthlyCharge","z_Tenure"
"Yes",207.6094,2.337769,0.814673104469052,-1.21727273199222
"No",222.6281,28.31929,1.16440803419694,-0.234726898922794
"No",144.9607,8.06514,-0.644204074783698,-1.00068015796652
"No",175.0062,22.05456,0.05545440638572,-0.471640833130303
"No",142.5007,5.458881,-0.701489187818155,-1.0992413207387
"No",169.9378,9.274687,-0.0625715557703125,-0.954938595540227
"No",137.5165,1.649887,-0.817554415617479,-1.24328643583748
"Yes",184.9785,3.656765,0.287675679846497,-1.16739212555524
"No",127.4601,12.18592,-1.05173409477183,-0.844844199864
"No",164.9785,19.78766,-0.178056946449899,-0.557368421941793
"No",124.9781,8.152935,-1.10953151369522,-0.997360005485292
"No",107.4958,6.106821,-1.51663538833029,-1.07473810758659
"Yes",265.147,7.848542,2.15452998240863,-1.00887126665301
"No",127.4887,11.32663,-1.05106809711623,-0.877340057550632
"Yes",187.4673,6.31339,0.345631447862821,-1.06692626661734
"No",235.1591,21.19498,1.45621281120294,-0.504147657776551
"No",92.5018,3.794103,-1.8657951382647,-1.16219840038333
"Yes",182.4433,7.579193,0.228639412137166,-1.01905726529379
"No",159.9512,10.35635,-0.295125828058892,-0.914033235402329
"Yes",124.9781,2.780152,-1.10953151369522,-1.20054308890201
"Yes",159.9512,6.979961,-0.295125828058892,-1.0417184830355
"No",169.9447,13.84934,-0.0624108780142402,-0.781938475844058
"Yes",92.5018,8.324816,-1.8657951382647,-0.990859964154616
"No",119.9568,1.78963,-1.22646067551632,-1.23800176053496
"Yes",179.9476,7.007574,0.17052296636477,-1.04067423939447
"Yes",154.9618,5.147213,-0.411312146341054,-1.11102770132439
"No",197.4876,8.867984,0.578970479626709,-0.970318924426548
"No",147.4564,16.77025,-0.586087629011302,-0.671478124070548
"Yes",215.1591,1.871066,0.990480184906547,-1.23492208700615
"Yes",159.9476,8.902965,-0.295209659931625,-0.968996044377046
"No",139.9568,2.577535,-0.760728049219925,-1.20820547668366
"Yes",275.1336,2.005733,2.38708425469721,-1.22982937131403
"No",149.9621,11.30633,-0.527738316925758,-0.878107744723808
"Yes",182.4676,1.1518,0.229205277278116,-1.26212264278457
"Yes",270.1604,2.147261,2.27127517984234,-1.22447719248421
"Yes",235.1555,21.72982,1.45612897933021,-0.483921558874995
"Yes",139.983,7.042459,-0.760117939479476,-1.03935498978677
"No",144.9607,12.94793,-0.644204074783698,-0.816027189872275
"Yes",147.4421,10.88666,-0.586420627839104,-0.893978447973408
"Yes",257.6375,5.379951,1.97965902454999,-1.10222622460958
"No",132.466,17.24595,-0.935163547072976,-0.653488528588778
"Yes",94.97283,4.457562,-1.80825317368684,-1.13710830362331
"No",104.9629,22.28926,-1.5756180967876,-0.462765159261117
"No",147.4713,29.30064,-0.585740658204711,-0.197615085750552
"No",129.9483,7.461144,-0.993792298734299,-1.02352153638277
"No",204.9634,15.54856,0.753056678010039,-0.717678899567972
"Yes",242.6435,7.957264,1.63049927461558,-1.00475971567557
"Yes",172.4871,18.07558,-0.00320694655944267,-0.622114326151231
"Yes",157.4836,3.367303,-0.352587919491341,-1.17833873957109
"No",152.466,2.941261,-0.469430920776581,-1.19445041339545
"No",179.9794,3.896108,0.171263481240582,-1.15834086688087
"Yes",232.624,8.380626,1.39717887215674,-0.988749391684914
"No",162.4538,4.899337,-0.236848704530424,-1.1204016533312
"Yes",255.1198,31.79027,1.92103027288867,-0.103464493782336
"Yes",149.9776,10.83268,-0.527377374140379,-0.896019815146218
"No",172.4624,5.933094,-0.00378212635291862,-1.08130795928779
"No",139.9568,23.08203,-0.760728049219925,-0.432784895207968
"No",184.967,6.2061,0.287407883586377,-1.07098366350453
"Yes",174.9744,17.38432,0.0547138915099087,-0.648255776167478
"No",104.9643,3.794574,-1.57558549550376,-1.16218058852823
"No",159.9349,2.886437,-0.295505400149324,-1.19652369820245
"Yes",129.9483,8.093081,-0.993792298734299,-0.999623510315996
"No",160.0013,11.3031,-0.29395916783002,-0.878229893963678
"No",149.9378,7.445235,-0.528304182066708,-1.02412316866051
"No",182.4676,1.877939,0.229205277278116,-1.23466217006324
"Yes",144.9889,8.824037,-0.64354739178062,-0.971980872613719
"No",159.9875,1.921112,-0.294280523342164,-1.23302949231311
"No",172.4441,1.76975,-0.00420827170598007,-1.23875356452524
"No",124.9643,2.611838,-1.10985286920736,-1.2069082366294
"Yes",222.6143,13.55138,1.16408667868479,-0.793206459593791
"No",79.97886,10.14235,-2.15741222502231,-0.922126095257487
"Yes",124.9781,2.241794,-1.10953151369522,-1.22090222836885
"No",124.9781,19.6447,-1.10953151369522,-0.562774754861855
"Yes",159.9349,5.924783,-0.295505400149324,-1.08162225722357
"Yes",187.6094,12.65954,0.348940478172656,-0.826933263954654
"Yes",220.1323,4.254025,1.10628925976141,-1.14480548313892
"No",104.9923,13.16047,-1.57493346982694,-0.807989542986221
"Yes",207.6094,7.276075,0.814673104469052,-1.03052030965629
"Yes",172.4733,2.605757,-0.00352830207158726,-1.20713820242743
"Yes",192.4705,13.69077,0.462139121657127,-0.787935133728321
"No",139.9875,4.208515,-0.760013149638559,-1.14652653945671
"No",200.1185,14.07058,0.640235277952869,-0.7735718201695
"Yes",235.1591,4.533178,1.45621281120294,-1.13424872562888
"No",104.9923,1.556238,-1.57493346982694,-1.24682796963456
"Yes",267.6647,10.06351,2.21315873406995,-0.925107595589173
"No",94.97283,2.856149,-1.80825317368684,-1.19766910259167
"Yes",242.6143,4.46492,1.62981930498119,-1.13683004538586
"Yes",159.9349,4.16861,-0.295505400149324,-1.14803563091709
"Yes",217.484,12.53901,1.04461927405037,-0.83149135927401
"No",217.484,4.685087,1.04461927405037,-1.12850396746189
"No",182.447,5.971951,0.228725572673031,-1.07983850015045
"Yes",175.0211,17.06338,0.0558013771923105,-0.660392796924088
"Yes",179.9794,4.731685,0.171263481240582,-1.12674176613698
"Yes",190.127,9.651306,0.407566901170847,-0.940695956354293
"Yes",220.1615,13.89557,1.1069692293958,-0.780190191212731
"Yes",144.9607,5.792269,-0.644204074783698,-1.08663355269481
"Yes",207.4754,15.13225,0.811552695872866,-0.733422537354425
"No",192.4705,5.506063,0.462139121657127,-1.09745703422615
"No",95.01949,6.033703,-1.80716661946969,-1.0775032184599
"No",127.4958,1.90586,-1.05090276203389,-1.23360627875475
"Yes",200.1185,7.329775,0.640235277952869,-1.02848953127208
"No",179.9794,13.17784,0.171263481240582,-0.807332659922277
"No",162.4818,2.628926,-0.236196678853609,-1.20626201798825
"No",137.4686,6.142753,-0.818669845257459,-1.07337926347297
"Yes",172.4705,8.696148,-0.00359350463926894,-0.976817263987627
"Yes",139.9875,6.386027,-0.760013149638559,-1.06417934577014
"No",159.9349,5.387209,-0.295505400149324,-1.10195174808234
"Yes",174.9768,13.63405,0.0547697794250641,-0.79008011976096
"Yes",154.9919,8.171806,-0.410611218738478,-0.996646358951055
"Yes",184.9634,1.116305,0.287324051713644,-1.26346496082456
"Yes",194.9663,5.976743,0.520257896092654,-1.07965728059705
"Yes",175.1331,15.06895,0.0584094798995708,-0.735816359919058
"No",179.9656,9.187823,0.170942125728437,-0.958223540299379
"Yes",152.5104,2.780924,-0.468396994346203,-1.20051389409917
"No",117.472,2.924951,-1.28432329700738,-1.19506721033114
"No",147.4421,4.212653,-0.586420627839104,-1.14637005228811
"No",92.48802,9.525184,-1.86611602804422,-0.945465524908743
"Yes",139.965,5.695207,-0.760537098843143,-1.09030415626145
"Yes",207.4811,5.111844,0.811685429671361,-1.11236525440951
"No",149.9598,12.9765,-0.527791876177782,-0.814946755264509
"No",142.5007,2.237136,-0.701489187818155,-1.22107838043056
"Yes",232.6415,1.112412,1.39758638820475,-1.26361218280314
"No",152.4624,1.40024,-0.469514752649314,-1.25272736193216
"No",182.4676,7.277274,0.229205277278116,-1.03047496695084
"Yes",252.6378,6.739064,1.86323285396528,-1.05082850948657
"No",142.4526,6.597117,-0.702609274784398,-1.05619653368217
"Yes",242.6435,15.35499,1.63049927461558,-0.724999156026677
"No",157.4836,20.16597,-0.352587919491341,-0.543061834036162
"Yes",287.6427,12.00948,2.67837905447742,-0.851516649363272
"Yes",230.1051,5.516053,1.33852217653784,-1.0970792413759
"Yes",255.1198,11.69119,1.92103027288867,-0.863553454799246
"Yes",175.0062,4.301967,0.05545440638572,-1.14299245562875
"Yes",147.4421,5.119045,-0.586420627839104,-1.1120929334571
"Yes",144.9889,4.64085,-0.64354739178062,-1.13017688260868
"No",157.4836,2.919224,-0.352587919491341,-1.19528378887502
"No",202.6829,5.337342,0.699951515296592,-1.1038375735141
"Yes",174.9744,7.704074,0.0547138915099087,-1.01433462776308
"No",240.1149,14.13869,1.57161669867293,-0.770996097343636
"Yes",207.6386,2.488097,0.815353074103445,-1.21158776266369
"No",149.9928,11.51972,-0.527023417344394,-0.870037953300947
"No",160.0013,15.19674,-0.29395916783002,-0.730983712438261
"No",139.965,9.060452,-0.760537098843143,-0.963040342414386
"No",172.4555,6.214633,-0.00394280410899092,-1.07066097017208
"No",127.4887,18.83056,-1.05106809711623,-0.593563170387457
"No",175.0062,2.348386,0.05545440638572,-1.21687122781894
"No",172.4555,16.60248,-0.00394280410899092,-0.67782269929438
"No",152.4884,8.268405,-0.468909300235129,-0.992993264702697
"No",152.509,14.67731,-0.468429595630044,-0.750627049796041
"Yes",169.9671,9.035721,-0.0618892574727888,-0.963975597167086
"Yes",197.5169,7.989206,0.579652777924233,-1.00355176179943
"No",149.9915,8.330395,-0.527053689965102,-0.99064898254185
"No",159.9794,6.482702,-0.294469145055814,-1.06052337742202
"No",182.4538,5.368306,0.228883921765972,-1.10266660476384
"No",139.9568,70.51996,-0.760728049219925,1.36118014829118
"No",169.9447,66.44552,-0.0624108780142402,1.20709663470122
"No",142.5007,50.73425,-0.701489187818155,0.612941932567782
"No",152.4555,71.66705,-0.469675430405387,1.40455976796994
"No",149.9378,71.09621,-0.528304182066708,1.38297225339181
"No",130.0064,56.63931,-0.992439345454907,0.836254189653306
"No",159.965,45.4868,-0.294804472546747,0.414498580011935
"No",194.9525,66.77924,0.519936540580509,1.21971695802301
"No",207.6094,69.26833,0.814673104469052,1.31384712875608
"No",172.5034,65.4294,-0.00282737446901108,1.16866992088803
"No",172.4742,65.15989,-0.00350734410340389,1.1584778336938
"No",235.1591,71.53343,1.45621281120294,1.39950664678374
"No",207.6094,71.66261,0.814673104469052,1.4043918600365
"No",159.9642,61.32409,-0.294823101851799,1.01341899335541
"No",287.6427,64.09564,2.67837905447742,1.11823098275524
"No",192.4705,70.42389,0.462139121657127,1.35754705928985
"No",139.9512,62.61777,-0.760858454355288,1.06234222203495
"No",147.4783,50.85526,-0.585577651785508,0.617518180096159
"No",142.4689,42.73326,-0.702229702693966,0.310367676621406
"No",192.4404,52.88029,0.461438194054551,0.694098946416214
"No",230.1051,58.16576,1.33852217653784,0.893980105194926
"No",159.9794,68.05033,-0.294469145055814,1.26778589836551
"No",139.9678,42.36211,-0.760471896275461,0.296331859167004
"No",182.4653,64.37387,0.229151718026092,1.12875283508001
"No",125.0073,67.18331,-1.10885154406082,1.23499771447943
"No",162.4526,56.69146,-0.236876648488002,0.838226351529225
"No",174.9581,66.45525,0.0543343194194771,1.20746459510492
"No",235.1591,71.36133,1.45621281120294,1.3929983235077
"No",184.9785,68.6711,0.287675679846497,1.29126162085283
"Yes",220.1149,49.26434,1.10588407237653,0.557354195980418
"No",127.4738,52.55673,-1.05141506792282,0.681862844852031
"Yes",262.6106,54.97784,2.09546577074172,0.773422208982511
"No",230.1051,65.82541,1.33852217653784,1.1836458715013
"No",197.6288,67.06371,0.582258551968362,1.23047478906505
"No",187.4811,69.15198,0.345952803374965,1.30944710892361
"No",255.1372,63.05897,1.92143546027354,1.07902712749334
"No",242.6435,58.54344,1.63049927461558,0.908262868326217
"No",139.9512,42.22682,-0.760858454355288,0.291215583420254
"No",79.97886,63.74924,-2.15741222502231,1.10513113857848
"No",127.4421,71.76842,-1.0521532541355,1.40839328761254
"No",265.1283,54.0433,2.15409452240304,0.73808061436083
"No",152.4579,60.89236,-0.469619542490231,0.997092215854156
"Yes",210.1051,37.45999,0.872789550241448,0.110947886488642
"No",257.6549,69.22588,1.98006421193487,1.31224179277079
"No",147.4421,59.99095,-0.586420627839104,0.963003501825939
"No",182.4676,46.23768,0.229205277278116,0.442894685656988
"No",129.9598,67.55257,-0.993524502474178,1.24896205761082
"No",159.965,70.20999,-0.294804472546747,1.34945798114491
"No",222.6362,50.90386,1.16459665591059,0.619356091259527
"No",222.6326,57.6618,1.16451282403785,0.874921798407049
"No",149.9447,60.83121,-0.528143504310636,0.994779700059095
"No",159.965,63.93531,-0.294804472546747,1.11216776677123
"No",194.9699,69.49722,0.520341727965387,1.32250308526191
"No",162.4608,56.47713,-0.23668569811122,0.830121012030364
"No",210.1051,64.13229,0.872789550241448,1.11961697954819
"No",204.9496,61.96895,0.752735322497895,1.03780572983296
"No",132.466,60.26386,-0.935163547072976,0.973324167167394
"No",144.9607,67.24986,-0.644204074783698,1.23751444262598
"No",139.983,64.38382,-0.760117939479476,1.12912911524617
"No",127.4601,53.77863,-1.05173409477183,0.728071561940901
"No",149.9447,58.7019,-0.528143504310636,0.914255366329247
"No",107.482,65.49474,-1.51695674384243,1.171140890341
"No",147.4564,59.52291,-0.586087629011302,0.945303585346461
"No",119.9897,54.60704,-1.22569454534606,0.759399627513853
"No",174.9744,54.07152,0.0547138915099087,0.739147812982851
"No",92.45514,52.83276,-1.86688169248185,0.692301499552122
"No",152.4624,61.04844,-0.469514752649314,1.00299470915412
"No",134.9509,39.7266,-0.877298596918781,0.196664508340514
"No",142.4689,50.93618,-0.702229702693966,0.620578340000269
"No",114.9509,45.92294,-1.34303122321518,0.430992130933564
"No",172.4705,53.45259,-0.00359350463926894,0.715741673963443
"No",164.967,43.80971,-0.178324742710019,0.351075896205917
"No",159.9512,53.5973,-0.295125828058892,0.721214186812228
"No",152.466,47.99369,-0.469430920776581,0.509301895162861
"No",159.9656,58.33561,-0.294790500567959,0.900403339991182
"No",165.0182,60.70517,-0.1771324671867,0.99001323250702
"No",107.4806,59.50718,-1.51698934512627,0.944708722330004
"No",200.1185,70.0669,0.640235277952869,1.34404673200157
"No",200.1323,52.20263,0.640556633465013,0.668471808988892
"No",227.4754,66.66268,1.27728532216926,1.2153089965991
"No",125.0073,57.56766,-1.10885154406082,0.871361696412822
"No",114.9838,65.24071,-1.34226509304492,1.1615342118877
"No",159.9656,56.716,-0.294790500567959,0.839154383215419
"No",184.9715,57.33843,0.287512673427293,0.862692882092271
"No",172.4742,57.25147,-0.00350734410340389,0.859404306891315
"Yes",217.484,64.99757,1.04461927405037,1.15233936167656
"No",222.6362,66.04097,1.16459665591059,1.19179772603578
"No",232.624,69.2962,1.39717887215674,1.31490109139236
"No",117.4835,53.82378,-1.28405550074726,0.729779004101931
"No",227.4754,64.61766,1.27728532216926,1.13797226640753
"No",112.4551,71.52256,-1.4011499976507,1.39909557488362
"No",149.9707,60.18407,-0.527538051896451,0.970306740588687
"No",147.4421,57.74783,-0.586420627839104,0.878175203703027
"No",169.9671,38.28807,-0.0618892574727888,0.142263472417892
"No",159.9942,49.90782,-0.294124502912355,0.581688744857041
"No",172.4555,52.00223,-0.00394280410899092,0.66089326172266
"No",139.9568,39.01296,-0.760728049219925,0.169676711578667
"No",105.011,48.20538,-1.57449800982135,0.517307397512106
"No",124.9781,70.65651,-1.10953151369522,1.36634407358661
"No",192.4705,67.2235,0.462139121657127,1.23651758381391
"No",252.6378,55.90679,1.86323285396528,0.808552406003303
"No",162.4676,68.37005,-0.236527349018279,1.27987678225752
"Yes",174.9699,49.30275,0.0546091016689918,0.558806750873112
"No",150.007,65.52904,-0.526692747179723,1.17243801694395
"No",242.6281,68.96904,1.63014066049333,1.30252884826052
"No",159.9942,48.03427,-0.294124502912355,0.510836513167171
"No",232.624,52.03938,1.39717887215674,0.662298167066675
"No",117.4872,67.11808,-1.2839693402114,1.23253090490769
"No",152.4555,58.64675,-0.469675430405387,0.912169753146948
"No",160.0013,57.81671,-0.29395916783002,0.880780045697529
"No",197.5169,65.41235,0.579652777924233,1.16802513929676
"No",127.4421,66.63528,-1.0521532541355,1.21427280800082
"No",125.0073,59.6877,-1.10885154406082,0.951535465605954
"No",162.4653,44.81075,-0.236580908270303,0.388932328119038
"No",119.9897,51.32084,-1.22569454534606,0.635125066504405
"No",149.9483,59.01535,-0.528059672437903,0.926109136990927
"No",112.4551,51.17826,-1.4011499976507,0.629733104083151
"No",227.4754,53.66219,1.27728532216926,0.723668138569244
"No",117.5015,71.03451,-1.2836363413836,1.38063893819058
"No",232.624,64.48138,1.39717887215674,1.13281855172967
"No",169.9378,41.09169,-0.0625715557703125,0.248288256282936
"No",215.1591,52.98033,0.990480184906547,0.69788216931299
"Yes",175.1331,39.61469,0.0584094798995708,0.192432396441492
"No",149.9598,51.58472,-0.527791876177782,0.645104243413654
"No",92.5018,62.37954,-1.8657951382647,1.05333305379525
"No",162.5119,54.2897,-0.235495751251033,0.7473987483249
"No",174.9755,60.15898,0.0547395068043552,0.969357909496323
"No",140.0013,56.9978,-0.759691794126415,0.849811242594782
"No",124.9643,58.05485,-1.10985286920736,0.889785810398031
"Yes",184.9797,69.32327,0.287703623804075,1.31592480034693
"No",187.6422,65.21792,0.349704279679783,1.16067236013023
"No",147.4713,48.98002,-0.585740658204711,0.546602037503695
"No",159.9476,45.59475,-0.295209659931625,0.418580936186534
"No",149.9483,61.60654,-0.528059672437903,1.02410043385115
"No",92.5018,68.00844,-1.8657951382647,1.26620173995741
"No",139.9861,70.41492,-0.7600457509224,1.35720783988377
"No",179.9794,68.29684,0.171263481240582,1.27710819221081
"No",214.9525,42.67725,0.985669166876905,0.308249540731278
"No",149.9928,65.60287,-0.527023417344394,1.17523005359398
"No",114.9509,70.70015,-1.34303122321518,1.36799441192343
"No",232.6415,51.61804,1.39758638820475,0.646364309256523
"No",210.1563,55.69627,0.873981825764766,0.800591149663546
"No",257.6841,54.69435,1.98074418156926,0.762701438700554
"No",159.983,55.38418,-0.294385313183081,0.788788810260759
"No",187.4811,65.45306,0.345952803374965,1.16956467352435
"No",137.4872,69.15481,-0.818236713915004,1.30955413132263
"No",167.4564,54.67054,-0.120355002714906,0.761801013498912
"No",139.9349,70.49565,-0.761238026445719,1.36026081453848
"No",182.497,52.65622,0.229889904238772,0.685625268342637
"No",79.97886,54.01225,-2.15741222502231,0.736906393339789
"No",172.4579,62.15286,-0.00388691619383548,1.04476067308512
"No",172.4567,60.16687,-0.00391486015141287,0.969656286432105
"Yes",235.1417,52.51777,1.45580762381806,0.680389490553167
"No",152.4907,43.86844,-0.468855740983105,0.35329689461383
"No",149.9447,64.44732,-0.528143504310636,1.13153050123123
"No",222.65,66.05097,1.16491801142273,1.19217589705705
"No",114.9509,54.7075,-1.34303122321518,0.763198733593523
"No",232.6378,70.18932,1.39750022766889,1.34867630164394
"No",129.9915,61.30642,-0.992786316261498,1.01275076516082
"No",114.9728,59.1618,-1.34252124598938,0.931647451597412
"Yes",235.1417,56.32645,1.45580762381806,0.824422731081882
"No",119.9897,44.02354,-1.22569454534606,0.359162327153714
"No",104.9923,61.29358,-1.57493346982694,1.01226519356951
"No",207.6094,69.68705,0.814673104469052,1.32968190575866
"No",149.9598,67.61943,-0.527791876177782,1.25149050905902
"No",162.4538,59.94889,-0.236848704530424,0.961412914510481
"No",159.9512,60.04073,-0.295125828058892,0.964886037169817
"No",147.4421,68.07677,-0.586420627839104,1.26878578254574
"Yes",255.1372,47.83008,1.92143546027354,0.503114639083878
"No",187.6094,71.39166,0.348940478172656,1.39414531621521
"No",149.9707,60.54883,-0.527538051896451,0.984100906760499
"No",149.9913,54.24636,-0.527058347291366,0.74575975511872
"Yes",255.1198,64.60644,1.92103027288867,1.13754795852167
"No",129.9915,50.77685,-0.992786316261498,0.614552941118389
"No",140.0013,58.9945,-0.759691794126415,0.925320650411581
"No",144.9607,62.94907,-0.644204074783698,1.07487102796959
"No",184.967,64.07956,0.287407883586377,1.11762288375304
"Yes",172.4567,40.7843,-0.00391486015141287,0.236663657260146
"No",139.9792,56.28159,-0.760206428678473,0.822726255880469
"No",129.9915,69.83332,-0.992786316261498,1.33521341328676
"No",139.965,52.89423,-0.760537098843143,0.694626116819863
"No",184.9647,53.80449,0.287354324334353,0.729049512201903
"No",127.5112,58.25985,-1.05054414791165,0.897538316334047
"No",232.6707,57.94445,1.39826635783915,0.88561080232322
"No",149.9776,55.24695,-0.527377374140379,0.783599169335883
"No",162.4538,46.82488,-0.236848704530424,0.465100888025909
"No",137.4684,70.28188,-0.818674502583722,1.35217665261681
"No",157.4698,55.47474,-0.352909275003486,0.792213527029372
"No",149.9776,63.43072,-0.527377374140379,1.09308563520902
"No",200.1185,69.37615,0.640235277952869,1.3179245687074
"No",202.6829,65.4571,0.699951515296592,1.16971745461694
"No",222.6654,47.50976,1.16527662554498,0.491001064930586
"Yes",275.1336,50.69944,2.38708425469721,0.611625519242745
"No",172.4579,71.66334,-0.00388691619383548,1.40441946652105
"No",107.482,48.95603,-1.51695674384243,0.54569480522367
"No",104.9781,67.18986,-1.57526413999161,1.23524541649836
"No",142.4689,62.38889,-0.702229702693966,1.05368664370014
"No",242.6106,70.62164,1.62973314444532,1.36502539123545
"Yes",265.147,49.22913,2.15452998240863,0.556022655814529
"No",179.9656,50.20686,0.170942125728437,0.592997571077072
"No",167.4847,66.78366,-0.119695991048697,1.21988410961441
"No",117.5152,54.35016,-1.28331731453458,0.749685170319493
"No",137.4686,36.44011,-0.818669845257459,0.0723789803714499
"No",184.9797,60.75598,0.287703623804075,0.991934719466088
"Yes",220.1615,41.60875,1.1069692293958,0.267841967108676
"No",140.0013,68.50196,-0.759691794126415,1.28486523619908
"No",192.4404,70.04054,0.461438194054551,1.3430498731895
"No",149.9621,58.54873,-0.527738316925758,0.908462920796469
"No",172.4441,48.30622,-0.00420827170598007,0.521120874090584
"No",184.967,45.58687,0.287407883586377,0.418282937421774
"No",142.4827,61.76772,-0.701908347181821,1.03019579437197
"No",192.4885,71.7248,0.462558281020793,1.40674370561777
"No",172.4579,61.51052,-0.00388691619383548,1.02046923570493
"No",220.1185,68.2985,1.10596790424926,1.27717096860034
"No",144.9607,52.35716,-0.644204074783698,0.674315685780564
"No",142.4827,42.25776,-0.701908347181821,0.292385644560061
"No",152.4798,55.90137,-0.469109565264436,0.808347437309775
"No",142.5007,40.77723,-0.701489187818155,0.236396290348109
"No",182.4762,69.76328,0.229405542307424,1.33256470345379
"Yes",162.4676,45.62317,-0.236527349018279,0.419655698228981
"No",104.9781,49.50927,-1.57526413999161,0.566616738804361
"No",184.961,71.52189,0.287268163798488,1.3990702374252
"No",102.4746,48.95286,-1.63356222148826,0.545574925009928
"No",172.4705,63.40077,-0.00359350463926894,1.09195301300032
"No",164.9785,61.28932,-0.178056946449899,1.01210409271445
"No",214.9663,64.54916,0.98599052238905,1.13538179491184
"No",152.4441,64.61204,-0.469940898002376,1.13775973429358
"No",114.9658,67.15389,-1.34268425240859,1.23388513533486
"No",222.6326,56.42112,1.16451282403785,0.828002876140236
"No",127.4421,67.49275,-1.0521532541355,1.24669983856158
"No",159.9875,49.04885,-0.294280523342164,0.54920498864309
"Yes",267.6427,63.41331,2.21264642818102,1.09242723946099
"No",112.4844,58.6209,-1.40046769935318,0.911192181056968
"No",182.497,64.7292,0.229889904238772,1.14219038597876
"No",159.9656,65.48954,-0.294790500567959,1.17094424140994
"No",127.4586,59.97525,-1.05176902471881,0.962409773322547
"No",149.9776,55.40938,-0.527377374140379,0.789741801234357
"Yes",235.1555,50.07284,1.45612897933021,0.587929323050023
"No",149.9928,68.96601,-0.527023417344394,1.30241426244107
"No",159.9875,68.33092,-0.294280523342164,1.27839699905129
"No",184.9785,68.87727,0.287675679846497,1.29905837279833
"No",104.9643,56.37649,-1.57558549550376,0.826315098872312
"No",222.6609,50.56974,1.16517183570406,0.606720641096885
"No",182.4538,65.9038,0.228883921765972,1.18661035413703
"No",232.6228,51.34296,1.39715092819917,0.635961580803453
"No",162.5119,56.01033,-0.235495751251033,0.812467988757523
"No",220.1185,62.54758,1.10596790424926,1.05968783963666
"No",235.1591,58.79896,1.45621281120294,0.917925894261685
"No",159.9794,68.14401,-0.294469145055814,1.27132860449275
"No",210.138,66.28837,0.873555680411706,1.20115367710198
"No",152.4952,63.08784,-0.468750951142188,1.08011890723174
"No",192.4885,65.38502,0.462558281020793,1.16699159789563
"No",149.9621,56.73689,-0.527738316925758,0.83994438247885
"No",112.4551,50.24709,-1.4011499976507,0.594518953095637
"No",92.45514,60.20609,-1.86688169248185,0.971139473177522
"Yes",255.1555,42.94126,1.9218616056266,0.318233633863803
"No",94.97283,65.69406,-1.80825317368684,1.17867859513693
"No",137.4392,56.12428,-0.819354472218115,0.816777247544884
"No",127.4421,69.15975,-1.0521532541355,1.30974094780714
"No",182.497,55.70975,0.229889904238772,0.801100924200217
"No",172.4579,66.88132,-0.00388691619383548,1.22357732780813
"No",129.9915,59.55192,-0.992786316261498,0.946400659479162
"No",127.4738,66.97309,-1.05141506792282,1.22704780327031
"No",162.4689,54.67507,-0.23649707639757,0.761972324971547
"No",104.9629,51.42362,-1.5756180967876,0.639011908261009
"No",169.9741,70.03292,-0.0617262510535849,1.34276170687129
"No",169.9447,44.61375,-0.0624108780142402,0.381482359000037
"No",144.9607,68.22903,-0.644204074783698,1.27454381451558
"No",162.4818,64.80406,-0.236196678853609,1.14502137424399
"Yes",277.6375,49.22663,2.44539165084638,0.555928113059212
"No",159.9794,67.57266,-0.294469145055814,1.24972180319254
"No",217.4702,59.42279,1.04429791853823,0.941517337081514
"No",187.6094,60.72645,0.348940478172656,0.99081798044028
"No",114.9976,48.25774,-1.34194373753277,0.519287500979471
"No",197.6288,67.09561,0.582258551968362,1.2316811546229
"No",129.9915,53.02286,-0.992786316261498,0.699490530666447
"No",192.4567,63.63312,0.461817766144983,1.1007398166795
"No",117.4392,66.99471,-1.28508709851451,1.2278654090183
"Yes",204.9634,71.41919,0.753056678010039,1.39518642103676
"No",152.4742,69.32269,-0.4692399703998,1.3159028664277
"Yes",240.1149,46.37208,1.57161669867293,0.447977304182844
"No",192.4404,60.46139,0.461438194054551,0.980794179350522
"No",232.6228,65.44679,1.39715092819917,1.16932756029401
"No",225.1457,66.31632,1.22303445719513,1.20221066510642
"No",222.65,44.58913,1.16491801142273,0.380551301945672
"No",207.4673,64.31881,0.811364074159216,1.1266706254369
"No",222.6609,50.30252,1.16517183570406,0.596615155066532
"No",275.1198,67.32753,2.38676289918506,1.24045169694818
"No",112.4551,64.48925,-1.4011499976507,1.13311617232341
"No",255.1555,51.60111,1.9218616056266,0.645724065717514
"No",202.65,69.56294,0.699185385126335,1.32498842521369
"No",157.4698,64.78357,-0.352909275003486,1.1442465018214
"No",137.4836,51.41313,-0.818320545787737,0.638615206859698
"No",82.49655,66.3094,-2.0987837062273,1.20194897075971
"No",194.9663,39.1168,0.520257896092654,0.173603639463525
"No",139.965,61.9981,-0.760537098843143,1.03890809835996
"No",175.1331,64.53,0.0584094798995708,1.13465721923508
"No",117.4858,59.74092,-1.28400194149524,0.953548091781148
"No",119.9568,58.10315,-1.22646067551632,0.89161237643076
"No",182.49,58.7517,0.229726897819568,0.916138658015167
"No",137.4686,56.79978,-0.818669845257459,0.842322700031611
"No",182.4653,62.08441,0.229151718026092,1.04217209244454
"No",204.9797,69.21008,0.753436250100471,1.31164428255719
"No",152.466,55.74968,-0.469430920776581,0.802610961088144
"No",200.1185,62.12094,0.640235277952869,1.04355355118523
"No",92.45514,62.43504,-1.86688169248185,1.0554319029633
"Yes",242.6326,58.01836,1.63024545033425,0.88840586434142
